time_signature,audio_valence,song_name,speechiness,tempo,energy,song_duration_ms,loudness,danceability,liveness,instrumentalness,acousticness,target
4,0.965,10557,0.036,159.231,0.8540000000000001,149373,-5.968,0.55,0.1119999999999999,0.0,0.6609999999999999,70
4,0.958,8087,0.0342,127.432,0.603,178933,-9.481,0.619,0.0721,0.0,0.715,71
4,0.934,928,0.0342,142.657,0.893,163466,-9.267,0.51,0.201,5.85e-05,0.0010199999999999,61
4,0.8220000000000001,3901,0.0497,98.883,0.519,153693,-10.164,0.653,0.1009999999999999,0.0209,0.406,75
4,0.6629999999999999,3938,0.0374,132.77,0.6629999999999999,140773,-7.516,0.64,0.152,0.00806,0.201,81
4,0.5329999999999999,1537,0.115,145.942,0.737,212893,-12.054,0.439,0.228,0.28,0.273,67
3,0.228,4950,0.0345,117.2,0.584,271280,-6.696000000000001,0.295,0.0996,0.218,0.000385,70
4,0.948,6691,0.0636,122.394,0.7090000000000001,165381,-9.818,0.623,0.0967,0.0,0.102,68
4,0.688,5170,0.0371,118.441,0.52,193493,-6.18,0.735,0.106,0.0,0.255,61
4,0.653,2434,0.0701,85.824,0.59,208666,-12.277,0.412,0.177,0.0325,0.255,56
4,0.73,3558,0.0358,117.472,0.528,238266,-13.382,0.7040000000000001,0.14,0.35,0.22,59
4,0.486,8800,0.0754,108.9,0.905,170813,-5.27,0.5329999999999999,0.0698,0.578,0.0087599999999999,71
4,0.667,1808,0.0346,112.442,0.616,162373,-9.785,0.552,0.0501,0.0,0.352,73
4,0.562,6459,0.032,95.261,0.721,369600,-6.836,0.483,0.1889999999999999,0.0,0.7290000000000001,72
4,0.298,10466,0.0436,154.20600000000002,0.364,444053,-13.126,0.451,0.1969999999999999,0.0,0.469,64
4,0.755,11622,0.0439,124.474,0.818,229360,-8.124,0.452,0.052,2.72e-05,0.135,65
4,0.971,5244,0.0361,160.109,0.8009999999999999,173946,-9.835,0.491,0.0665,0.0,0.27,68
4,0.44,6422,0.0324,124.618,0.725,429760,-5.787000000000001,0.413,0.0905,2.1600000000000003e-05,0.369,71
4,0.452,8581,0.038,122.873,0.716,180943,-8.766,0.537,0.245,0.0,0.0192,69
4,0.49,11141,0.0284,107.386,0.375,184880,-13.856,0.436,0.294,0.0,0.165,54
4,0.912,4433,0.0339,136.83700000000002,0.514,176333,-8.741,0.816,0.0899,0.949,0.767,66
4,0.588,10580,0.0297,126.534,0.161,201800,-13.944,0.556,0.28,4.36e-05,0.505,58
4,0.816,4352,0.0442,196.49400000000003,0.507,150906,-13.337,0.252,0.325,0.00057,0.00206,52
4,0.937,11167,0.0341,156.66299999999998,0.638,153760,-7.13,0.5329999999999999,0.0729,0.0,0.2019999999999999,60
4,0.784,10527,0.0384,115.078,0.481,250000,-12.59,0.684,0.118,6.57e-05,0.475,72
4,0.95,4830,0.243,173.043,0.7040000000000001,120173,-8.566,0.599,0.521,0.0,0.7140000000000001,13
4,0.728,8758,0.0289,120.745,0.6409999999999999,187213,-7.564,0.6990000000000001,0.0601,0.000218,0.13,30
3,0.433,2647,0.0472,86.762,0.5529999999999999,386373,-9.526,0.271,0.0999,0.0096,0.044,63
4,0.657,10489,0.053,138.377,0.514,226906,-9.733,0.456,0.268,0.00037,0.462,37
4,0.866,5292,0.0476,130.726,0.715,145746,-5.549,0.49,0.311,0.0,0.386,74
4,0.598,9331,0.125,79.987,0.607,171600,-9.791,0.364,0.251,0.0,0.451,64
4,0.685,462,0.0814,136.862,0.954,142480,-2.844,0.551,0.0884,0.0,0.498,38
4,0.341,9201,0.0405,83.865,0.757,214880,-6.832000000000001,0.36,0.147,0.0125,0.792,51
4,0.5589999999999999,10484,0.0397,110.461,0.6809999999999999,160306,-9.756,0.423,0.0889,0.000177,0.0592,63
4,0.6759999999999999,5827,0.0477,137.375,0.897,219466,-7.275,0.6,0.0672,0.727,0.047,21
4,0.5660000000000001,3954,0.0411,98.096,0.847,198773,-5.987,0.507,0.372,0.237,0.0751,62
4,0.654,10098,0.031,132.411,0.578,174840,-9.302,0.504,0.321,0.0,0.408,69
4,0.44,11380,0.133,122.872,0.514,290933,-11.909,0.528,0.0725,0.0894,0.0252,53
4,0.6990000000000001,4653,0.0351,140.832,0.6659999999999999,147893,-9.743,0.494,0.0469,5.69e-05,0.2289999999999999,63
4,0.7509999999999999,2886,0.0454,138.591,0.742,125826,-7.962999999999999,0.552,0.3389999999999999,0.0,0.218,66
4,0.764,8385,0.1009999999999999,159.66899999999998,0.836,204480,-7.383999999999999,0.505,0.295,0.0771,0.0103,67
4,0.385,4370,0.0345,133.44899999999998,0.473,219026,-7.67,0.396,0.109,0.000124,0.326,70
4,0.667,8766,0.103,165.03599999999997,0.75,185523,-6.619,0.346,0.271,0.0119,0.000242,55
4,0.315,12640,0.0326,96.529,0.179,125666,-11.83,0.332,0.0886,0.0,0.879,74
4,0.173,7774,0.03,84.71,0.483,269106,-4.9910000000000005,0.195,0.0686,0.497,0.465,66
4,0.434,10190,0.0346,139.539,0.4429999999999999,318813,-12.621,0.299,0.177,0.000138,0.0748,72
4,0.8009999999999999,6899,0.0517,111.676,0.6509999999999999,271573,-14.981,0.64,0.0341,0.28,0.142,68
4,0.887,7654,0.0393,124.287,0.953,131360,-6.504,0.565,0.0637,2.95e-05,0.0546,58
4,0.502,11198,0.0528,143.942,0.519,278626,-10.997,0.63,0.0974,4.3e-06,0.225,55
4,0.675,1644,0.0305,70.863,0.402,162533,-8.232999999999999,0.523,0.432,0.0,0.778,71
4,0.942,979,0.0278,89.787,0.774,141600,-5.916,0.6409999999999999,0.0473,1.05e-05,0.0543,71
4,0.162,2460,0.0258,96.685,0.293,166466,-9.502,0.35,0.104,8.21e-06,0.758,59
4,0.71,9114,0.208,121.38,0.8340000000000001,205293,-9.224,0.407,0.241,0.00021,0.0734,67
4,0.8859999999999999,9779,0.0289,132.075,0.6859999999999999,170760,-4.495,0.5579999999999999,0.815,0.0,0.8,54
4,0.962,5142,0.0319,148.959,0.804,138360,-5.497000000000001,0.593,0.047,2.22e-06,0.105,57
3,0.585,11162,0.0332,171.86,0.396,192053,-7.999,0.389,0.0828,0.0,0.887,70
4,0.966,4907,0.0606,119.544,0.768,179386,-6.613,0.562,0.168,0.03,0.381,57
4,0.0329,10956,0.0307,104.551,0.228,710826,-17.271,0.351,0.123,0.00116,0.285,49
4,0.912,9727,0.0481,75.533,0.916,140920,-3.199,0.377,0.074,0.0,0.26,67
4,0.654,4671,0.0885,97.161,0.7090000000000001,254133,-9.366,0.4029999999999999,0.132,0.494,0.0746,64
4,0.907,1674,0.0376,150.572,0.583,183306,-10.964,0.491,0.407,0.0,0.182,80
4,0.489,4197,0.031,118.628,0.63,270773,-8.277000000000001,0.634,0.17,0.039,0.447,75
4,0.769,11492,0.0732,108.748,0.903,190253,-4.801,0.425,0.1169999999999999,0.0128,0.405,63
4,0.942,10552,0.0315,147.878,0.647,163026,-13.913,0.469,0.3389999999999999,1.65e-06,0.595,47
4,0.322,12337,0.0272,106.798,0.293,150640,-12.503,0.551,0.0864,0.000273,0.486,70
4,0.972,4434,0.0279,141.655,0.773,154120,-9.621,0.7040000000000001,0.0819999999999999,0.00498,0.0356,60
4,0.514,5146,0.0537,144.338,0.625,134386,-7.813,0.39,0.0663,0.0,0.36,66
4,0.639,7453,0.0294,120.336,0.47,149466,-9.564,0.456,0.444,3.76e-05,0.513,61
4,0.8029999999999999,12469,0.0337,112.035,0.515,164106,-9.343,0.705,0.389,0.0,0.365,67
4,0.474,5031,0.0471,109.309,0.6759999999999999,252040,-11.267,0.585,0.129,0.732,0.0176,38
5,0.561,3906,0.0421,127.097,0.6679999999999999,149733,-8.641,0.3379999999999999,0.111,1.59e-05,0.387,53
4,0.708,10398,0.031,127.957,0.754,194733,-9.948,0.57,0.184,0.0133,0.0154,58
4,0.44,1429,0.0509,174.87400000000002,0.0993,165426,-20.567,0.38,0.0605,2.32e-05,0.914,68
3,0.499,5537,0.0265,102.886,0.416,134133,-9.574,0.341,0.0917,6.28e-05,0.184,50
4,0.643,5354,0.0815,129.011,0.929,176160,-5.765,0.55,0.135,0.0,0.038,14
4,0.711,4257,0.0434,129.378,0.813,156106,-6.733,0.6459999999999999,0.178,0.0078599999999999,0.528,52
4,0.503,5719,0.0734,128.168,0.596,172746,-8.029,0.601,0.451,2.34e-06,0.395,49
4,0.574,12422,0.0665,201.583,0.664,158250,-10.657,0.421,0.0851,0.00244,0.721,54
4,0.4029999999999999,1931,0.0285,129.959,0.58,235826,-7.011,0.421,0.0973,0.0136,0.265,52
4,0.435,9571,0.0381,123.744,0.754,174573,-7.035,0.4379999999999999,0.124,0.0,0.211,33
4,0.226,570,0.0302,174.25400000000002,0.303,197274,-15.572,0.318,0.113,0.000223,0.664,58
4,0.685,8767,0.0978,165.209,0.7609999999999999,189848,-6.309,0.355,0.1889999999999999,0.0141,0.000288,8
4,0.602,9972,0.0426,127.423,0.6940000000000001,482278,-8.453,0.555,0.123,0.0,0.1009999999999999,43
4,0.412,5159,0.0404,147.60399999999998,0.7140000000000001,178266,-7.997999999999999,0.341,0.31,0.0,0.354,49
4,0.8540000000000001,193,0.0336,123.47,0.507,177426,-5.928999999999999,0.68,0.0754,6.49e-06,0.0586,30
4,0.934,4613,0.105,130.195,0.948,160400,-5.626,0.506,0.0904,0.0,0.727,55
4,0.619,5970,0.0596,142.625,0.8059999999999999,181760,-11.925,0.3289999999999999,0.355,0.21,0.0565,40
4,0.4639999999999999,5162,0.0541,110.646,0.7979999999999999,213706,-8.126,0.65,0.1369999999999999,0.0007059999999999,0.441,42
4,0.107,5282,0.0354,120.722,0.871,188560,-8.708,0.527,0.419,0.155,0.0229,62
4,0.861,5398,0.0451,125.91,0.621,279520,-9.653,0.682,0.153,0.852,0.025,16
4,0.37,3253,0.0757,130.602,0.768,214640,-10.492,0.364,0.503,0.136,0.21,56
4,0.726,12455,0.0487,160.07299999999998,0.955,166092,-6.684,0.46,0.952,0.54,0.111,42
4,0.249,7394,0.0286,91.769,0.129,334106,-14.892,0.615,0.114,0.0,0.4679999999999999,69
4,0.623,3972,0.0252,84.37799999999999,0.449,256000,-13.243,0.63,0.0622,0.0,0.2189999999999999,73
4,0.423,6201,0.0318,159.375,0.161,199493,-22.32,0.414,0.1169999999999999,0.000223,0.883,77
4,0.423,6277,0.0667,75.16,0.22,258834,-13.843,0.619,0.124,1.19e-05,0.782,69
4,0.609,4945,0.027,147.125,0.508,391376,-9.484,0.579,0.0575,0.000494,0.0057399999999999,83
4,0.1939999999999999,3678,0.037,103.951,0.292,296800,-15.523,0.711,0.131,0.0,0.313,79
4,0.647,12767,0.0313,106.186,0.6779999999999999,258411,-8.18,0.659,0.0784,6.69e-06,0.157,74
4,0.387,3194,0.0283,93.503,0.322,206266,-10.687,0.475,0.11,0.00056,0.367,76
4,0.8,8240,0.03,147.964,0.574,214080,-8.166,0.601,0.216,1.14e-05,0.579,64
4,0.445,12774,0.0295,91.681,0.282,268706,-15.359000000000002,0.695,0.0767,0.0267,0.6809999999999999,53
4,0.621,9044,0.0435,116.002,0.248,233560,-10.505,0.684,0.0643,0.0,0.578,71
4,0.3339999999999999,2416,0.0959,77.464,0.188,155453,-18.758,0.575,0.228,4.3700000000000005e-05,0.841,54
4,0.868,5405,0.0347,88.59100000000001,0.446,155880,-14.451,0.62,0.0727,0.0299,0.589,72
4,0.8029999999999999,4657,0.0297,171.165,0.4589999999999999,187013,-10.433,0.541,0.099,0.0274,0.1889999999999999,70
4,0.618,12430,0.0294,90.373,0.368,216573,-13.338,0.609,0.335,6.28e-06,0.762,13
4,0.36,9239,0.0285,136.637,0.522,281613,-9.031,0.602,0.0941,1.44e-05,0.386,80
4,0.298,5539,0.0316,189.507,0.239,336453,-13.945,0.446,0.0697,4.1e-06,0.551,77
4,0.287,12399,0.0264,112.52,0.5529999999999999,286880,-7.723,0.664,0.0838,0.00978,0.743,65
3,0.2319999999999999,4536,0.0293,171.143,0.344,277160,-12.577,0.28,0.133,0.00642,0.715,64
4,0.583,7565,0.0332,120.963,0.7040000000000001,281226,-8.904,0.5379999999999999,0.0867,0.0,0.0794,78
4,0.831,225,0.0535,123.179,0.506,252239,-17.18,0.654,0.155,0.0155,0.6859999999999999,77
4,0.809,5791,0.0363,110.578,0.537,161533,-10.970999999999998,0.674,0.131,0.0,0.5660000000000001,76
4,0.41,6320,0.0322,143.46200000000002,0.4029999999999999,243026,-8.339,0.4429999999999999,0.111,0.0,0.631,78
4,0.5429999999999999,6895,0.0377,129.44899999999998,0.574,350266,-10.536,0.605,0.0684,0.113,0.5589999999999999,34
4,0.7979999999999999,7114,0.13,105.33,0.816,164813,-10.593,0.626,0.104,1.8e-06,0.237,71
4,0.931,12301,0.0304,106.957,0.4589999999999999,200146,-10.446,0.784,0.0684,1.28e-06,0.763,62
4,0.6579999999999999,7113,0.0431,93.19,0.4639999999999999,271333,-10.96,0.4529999999999999,0.152,5.96e-05,0.302,69
4,0.179,5474,0.0337,122.631,0.252,229560,-12.402,0.603,0.147,6.96e-05,0.68,60
4,0.491,8590,0.0548,82.321,0.26,123173,-15.435,0.456,0.142,0.166,0.851,64
4,0.7759999999999999,11988,0.0319,127.266,0.518,170759,-10.061,0.6609999999999999,0.0953,1.7800000000000002e-05,0.621,59
4,0.522,4304,0.0333,78.044,0.265,212160,-15.913,0.503,0.0867,0.045,0.943,55
4,0.435,7543,0.0294,127.182,0.4,227705,-13.697,0.502,0.3329999999999999,0.000375,0.856,67
4,0.56,5279,0.0384,98.805,0.258,176533,-14.59,0.713,0.0967,0.00606,0.877,71
4,0.858,322,0.0287,152.126,0.412,228133,-11.788,0.257,0.0702,8.68e-05,0.361,66
4,0.598,12426,0.0341,151.862,0.503,200160,-9.396,0.483,0.1159999999999999,0.0002839999999999,0.354,75
3,0.784,1804,0.0407,70.859,0.3279999999999999,230226,-9.005,0.4639999999999999,0.135,0.0,0.905,62
4,0.57,3111,0.0436,119.528,0.316,261546,-14.415,0.872,0.0849,0.0126,0.405,49
4,0.5539999999999999,10742,0.0433,100.965,0.6609999999999999,341626,-13.126,0.421,0.0962,1.16e-06,0.414,63
4,0.1689999999999999,5510,0.0252,75.752,0.257,187866,-12.358,0.547,0.0935,0.183,0.907,77
4,0.373,7066,0.0312,79.255,0.494,229826,-10.407,0.471,0.617,0.0944,0.387,65
4,0.376,11440,0.8909999999999999,96.637,0.1669999999999999,129106,-22.047,0.7120000000000001,0.157,0.0,0.589,46
4,0.348,3226,0.0314,132.145,0.432,260893,-13.642,0.575,0.0743,0.00135,0.233,58
4,0.361,11773,0.0294,139.097,0.429,233240,-8.68,0.573,0.0839,8.18e-05,0.597,62
4,0.216,6405,0.0414,123.281,0.384,235986,-14.635,0.442,0.0539,7.7e-05,0.639,71
4,0.349,8535,0.0362,138.178,0.266,207866,-16.339000000000002,0.667,0.136,0.284,0.918,45
4,0.52,12578,0.0312,124.572,0.392,269066,-11.380999999999998,0.481,0.124,0.0452,0.366,66
4,0.964,10416,0.0402,125.017,0.496,201334,-11.821,0.8370000000000001,0.115,0.357,0.119,63
4,0.624,5875,0.0803,95.771,0.488,237106,-9.303,0.8029999999999999,0.0763,0.0609,0.5760000000000001,65
3,0.303,32,0.0289,85.492,0.158,229066,-13.059,0.624,0.1119999999999999,0.00135,0.953,62
4,0.954,1992,0.0362,102.762,0.8759999999999999,174826,-8.867,0.755,0.22,5.17e-06,0.357,68
4,0.377,8298,0.0479,140.279,0.205,179760,-14.601,0.593,0.119,5.4600000000000006e-05,0.8959999999999999,67
4,0.597,648,0.0285,75.798,0.4679999999999999,272160,-11.165,0.593,0.0919,3.52e-05,0.35,50
3,0.18,3663,0.0387,119.415,0.0404,310773,-22.208,0.474,0.111,0.000263,0.948,58
4,0.386,532,0.0304,122.514,0.56,226866,-8.244,0.508,0.106,0.00611,0.494,59
4,0.633,10247,0.0288,104.996,0.556,211666,-10.138,0.632,0.0779,0.0215,0.29,63
4,0.308,914,0.0383,132.153,0.246,309760,-12.847,0.7490000000000001,0.0967,0.000138,0.614,50
1,0.471,10081,0.0301,102.229,0.622,262600,-8.875,0.6779999999999999,0.363,0.000953,0.3779999999999999,21
4,0.311,1560,0.0304,126.495,0.318,213026,-10.953,0.476,0.104,2e-06,0.78,48
4,0.262,10120,0.0405,76.445,0.598,203333,-8.515,0.41,0.092,0.00274,0.55,53
4,0.3879999999999999,12770,0.0274,74.008,0.602,229240,-6.364,0.583,0.22,0.0,0.368,72
4,0.75,9191,0.037,125.761,0.363,250333,-15.469,0.6,0.25,0.000333,0.345,44
4,0.0862,12678,0.031,121.7,0.1939999999999999,159640,-10.829,0.387,0.131,0.00145,0.83,53
4,0.5,1437,0.0306,95.21,0.161,239399,-12.817,0.732,0.105,0.000379,0.7390000000000001,63
4,0.228,1487,0.0536,143.88299999999998,0.402,354320,-9.961,0.392,0.243,0.0,0.288,59
4,0.1969999999999999,10243,0.0339,82.43299999999999,0.34,482830,-12.049,0.3379999999999999,0.1159999999999999,0.0032,0.58,80
4,0.7759999999999999,6581,0.0513,133.763,0.8009999999999999,200480,-7.34,0.6509999999999999,0.0825,0.0,0.123,71
4,0.716,9153,0.0283,103.885,0.722,434720,-11.729,0.5489999999999999,0.11,0.0138,0.25,74
4,0.888,9224,0.0992,144.751,0.932,168826,-5.819,0.657,0.047,0.0,0.0551,74
4,0.516,12343,0.0461,156.32,0.631,381626,-11.334,0.653,0.0627,0.00265,0.299,63
4,0.41,2034,0.0377,114.719,0.308,217746,-11.75,0.547,0.109,0.0,0.505,65
4,0.622,12359,0.0332,123.566,0.797,147493,-6.792999999999999,0.598,0.0717,0.000407,0.0424,66
4,0.153,12412,0.0255,74.38600000000001,0.4039999999999999,341773,-6.452000000000001,0.371,0.0805,0.0045299999999999,0.669,68
4,0.2239999999999999,3099,0.0289999999999999,160.9,0.433,266960,-10.057,0.307,0.332,9.08e-05,0.3879999999999999,79
4,0.745,9291,0.354,134.03,0.746,191946,-8.851,0.608,0.043,2.39e-06,0.026,68
4,0.422,4808,0.132,115.715,0.913,208400,-4.793,0.573,0.156,0.00173,0.0591,83
4,0.907,1056,0.0732,125.811,0.818,267000,-9.992,0.7290000000000001,0.195,0.285,0.157,62
4,0.89,10005,0.0284,114.243,0.586,342173,-11.333,0.632,0.0535,0.581,0.0983,63
4,0.622,1355,0.0323,124.348,0.349,196466,-14.295,0.489,0.0866,0.0789,0.6759999999999999,64
4,0.875,7172,0.0396,151.006,0.81,290280,-7.024,0.5820000000000001,0.2019999999999999,1.6800000000000002e-05,0.0338,67
4,0.351,3971,0.0572,118.158,0.8440000000000001,547106,-8.121,0.252,0.084,0.00018,0.0765,71
4,0.6759999999999999,2193,0.0278,105.266,0.502,221640,-12.526,0.6990000000000001,0.317,0.0337,0.0607,69
4,0.902,6576,0.0395,152.113,0.917,241040,-4.19,0.474,0.201,0.231,0.5820000000000001,67
4,0.7490000000000001,1345,0.0904,81.39399999999999,0.8640000000000001,295386,-7.842,0.437,0.242,0.0314,0.396,72
4,0.902,1399,0.233,176.701,0.7829999999999999,134466,-2.533,0.385,0.108,0.47,0.000269,70
4,0.736,5300,0.0298,92.726,0.462,191226,-12.778,0.8059999999999999,0.15,0.0134,0.78,66
4,0.141,1344,0.0542,132.855,0.627,313466,-9.509,0.321,0.0699,0.00878,0.0889,52
4,0.508,1395,0.0653,142.156,0.696,428133,-10.0,0.456,0.0853,0.000207,0.291,63
4,0.777,603,0.0334,114.512,0.8240000000000001,214733,-5.988,0.55,0.366,0.000127,0.4479999999999999,72
4,0.207,1581,0.0302,133.577,0.265,226666,-13.398,0.322,0.366,0.34,0.0726,67
4,0.171,2274,0.0286,127.167,0.366,382296,-12.595,0.472,0.0837,0.308,0.15,75
4,0.606,1545,0.0975,146.347,0.944,269920,-4.199,0.27,0.1159999999999999,2.05e-05,0.00501,71
4,0.479,6262,0.0709,115.646,0.918,423840,-3.743,0.3939999999999999,0.309,0.332,0.584,74
4,0.69,5882,0.0473,127.224,0.579,225626,-9.307,0.619,0.0858,6.4e-05,0.0152,69
4,0.168,642,0.118,134.222,0.978,211973,-3.841,0.3229999999999999,0.201,0.0001899999999999,0.0422,54
4,0.497,607,0.0628,138.317,0.509,515866,-10.893,0.527,0.144,0.0,0.6,74
4,0.701,727,0.044,122.569,0.47,396186,-11.919,0.48,0.067,0.0171,0.0667,64
4,0.31,12513,0.0497,134.889,0.8059999999999999,511293,-12.151,0.685,0.105,0.728,0.233,47
4,0.425,5642,0.0848,155.588,0.792,355303,-10.875,0.336,0.0437,0.00178,0.00349,67
4,0.768,10911,0.0461,80.82300000000001,0.706,266720,-9.803,0.445,0.205,0.000252,0.2339999999999999,74
4,0.894,11980,0.043,108.705,0.73,220400,-10.613,0.653,0.0754,1.03e-05,0.0114,71
4,0.527,6896,0.0369,129.401,0.5589999999999999,345680,-10.568,0.62,0.133,0.433,0.7170000000000001,53
4,0.794,11026,0.0525,165.158,0.446,264503,-9.618,0.424,0.16,3.78e-06,0.3939999999999999,75
4,0.51,12141,0.104,81.4,0.488,122066,-7.282,0.6920000000000001,0.4,0.0,0.688,71
4,0.385,11977,0.109,104.522,0.318,254173,-16.729,0.575,0.0934,0.000202,0.6829999999999999,74
4,0.966,1676,0.0351,128.606,0.927,228666,-3.532,0.6409999999999999,0.045,0.00029,0.215,69
4,0.37,608,0.0516,92.697,0.726,307493,-8.51,0.55,0.428,0.0060799999999999,0.146,65
4,0.382,12,0.0733,141.47,0.927,308120,-8.55,0.3329999999999999,0.297,0.0002109999999999,0.0029,76
4,0.8270000000000001,4662,0.0295,171.71900000000002,0.444,187013,-11.567,0.542,0.102,0.0519,0.212,60
4,0.498,9345,0.0568,136.891,0.948,298093,-5.438,0.531,0.6940000000000001,0.0117,0.006,68
4,0.923,10469,0.0288,148.217,0.868,350400,-7.325,0.73,0.318,0.0661,0.0632,68
4,0.789,3112,0.0276,120.151,0.492,257800,-9.744,0.828,0.128,0.00428,0.0644,80
3,0.184,12102,0.0274,95.205,0.486,179200,-6.645,0.467,0.121,0.0,0.389,67
4,0.795,12670,0.0382,118.953,0.512,232466,-12.462,0.479,0.123,0.0164,0.000199,53
4,0.0967,671,0.0344,99.48,0.0457,192145,-26.401,0.617,0.0991,0.6409999999999999,0.937,63
4,0.391,9287,0.0687,132.889,0.7609999999999999,510573,-9.453,0.41,0.0758,0.0077,0.0682,64
4,0.934,8938,0.036,181.145,0.831,288160,-8.288,0.309,0.286,0.0030399999999999,0.488,70
4,0.36,3802,0.0356,76.064,0.35,200579,-14.48,0.611,0.0844,7.84e-06,0.499,72
4,0.156,892,0.0347,117.312,0.722,300000,-8.373,0.494,0.283,0.186,0.287,75
4,0.845,4656,0.0308,114.478,0.5770000000000001,275733,-14.63,0.6940000000000001,0.0853,0.00836,0.015,68
4,0.897,7557,0.0363,147.245,0.7,295400,-9.558,0.586,0.0318,0.00125,0.0589,74
4,0.778,1206,0.0496,132.584,0.6779999999999999,322548,-8.015,0.6679999999999999,0.527,6.29e-06,0.238,73
4,0.85,904,0.049,120.316,0.6409999999999999,210826,-12.444,0.642,0.0475,1.23e-06,0.154,57
4,0.42,9342,0.0582,95.826,0.9,214960,-6.406000000000001,0.472,0.34,0.000297,0.148,69
4,0.1889999999999999,114,0.108,134.141,0.795,1233666,-7.44,0.345,0.18,0.00165,0.0787,53
4,0.3979999999999999,556,0.044,77.737,0.6679999999999999,211066,-7.539,0.429,0.5379999999999999,0.0,0.208,65
4,0.785,515,0.114,119.854,0.481,334000,-11.236,0.7859999999999999,0.0954,0.0,0.00966,52
4,0.599,960,0.0337,96.02,0.889,390146,-4.371,0.225,0.379,0.7340000000000001,0.201,54
4,0.667,1073,0.0369,137.148,0.691,261933,-13.553,0.547,0.144,0.105,0.015,72
4,0.889,1033,0.0598,108.382,0.799,246573,-10.856,0.644,0.055,0.00154,0.0821,59
4,0.677,1338,0.098,117.528,0.865,237893,-9.573,0.465,0.0769,0.00135,0.018,68
4,0.8370000000000001,1121,0.032,100.61,0.877,265173,-3.822,0.787,0.0387,0.00065,0.387,73
4,0.669,1041,0.0318,124.966,0.601,313026,-8.806000000000001,0.479,0.11,0.0014199999999999,0.0832,70
4,0.69,1609,0.0436,113.688,0.35,163893,-8.395,0.625,0.123,6.759999999999999e-05,0.3979999999999999,66
4,0.7929999999999999,1950,0.0319,126.748,0.7859999999999999,323000,-5.735,0.483,0.446,8.859999999999999e-05,0.00316,75
4,0.632,1966,0.034,127.131,0.916,219400,-4.185,0.5489999999999999,0.104,0.123,0.0049,63
4,0.264,1627,0.0323,79.764,0.206,293120,-13.888,0.149,0.115,0.000649,0.8220000000000001,69
4,0.57,1928,0.0454,81.962,0.397,300800,-12.285,0.6409999999999999,0.0496,0.000717,0.294,58
4,0.6990000000000001,1871,0.0397,126.333,0.763,254400,-7.475,0.662,0.067,0.0013,0.132,55
4,0.828,2064,0.0434,93.853,0.461,288400,-14.485,0.617,0.12,0.0151,0.148,56
4,0.745,2101,0.0384,145.624,0.91,195306,-8.448,0.623,0.081,0.000448,0.319,67
4,0.21,3913,0.0541,118.693,0.657,467640,-8.868,0.436,0.0931,0.00748,0.00975,64
4,0.126,2256,0.0304,147.622,0.562,365000,-7.548999999999999,0.287,0.103,0.0,0.16,59
4,0.471,4238,0.0452,90.767,0.818,248173,-5.358,0.531,0.263,0.0096,0.0694,72
4,0.542,2906,0.0294,75.63,0.626,199906,-8.406,0.48,0.0857,5.7e-05,0.266,64
4,0.746,3711,0.0301,85.126,0.529,313840,-9.717,0.5429999999999999,0.7090000000000001,0.0026899999999999,0.326,66
4,0.384,2887,0.0284,98.284,0.568,836666,-8.232000000000001,0.295,0.977,0.0117,0.0439,48
4,0.698,6051,0.0381,170.64,0.731,471160,-9.178,0.354,0.115,0.00119,0.0817,66
4,0.218,11037,0.0827,117.238,0.778,289373,-6.658,0.377,0.5710000000000001,0.0,0.4529999999999999,39
4,0.2289999999999999,6028,0.0299,140.208,0.396,149880,-13.061,0.513,0.11,0.177,0.251,72
4,0.58,2657,0.0388,115.839,0.5720000000000001,456640,-12.324000000000002,0.7509999999999999,0.105,0.000532,0.481,58
4,0.883,6398,0.069,109.535,0.755,286219,-7.246,0.667,0.0523,6.94e-05,0.0966,72
4,0.542,6409,0.0711,99.31,0.476,536226,-12.897,0.505,0.113,0.00915,0.25,69
4,0.3389999999999999,6571,0.0855,124.573,0.528,266013,-13.094,0.693,0.0563,0.00355,0.412,60
4,0.606,6443,0.037,113.876,0.8340000000000001,501213,-5.497999999999999,0.423,0.1639999999999999,0.00113,0.0129,47
4,0.368,6529,0.0323,122.818,0.6509999999999999,212306,-7.097,0.5489999999999999,0.121,0.0,0.583,68
4,0.492,8432,0.122,173.38099999999997,0.872,508333,-7.602,0.326,0.461,0.0,0.214,65
4,0.497,8433,0.0896,100.346,0.949,406306,-8.642000000000001,0.2739999999999999,0.218,0.00778,0.0214,73
4,0.4629999999999999,8397,0.109,141.16899999999998,0.978,210226,-5.436,0.527,0.0744,4.75e-05,0.00124,73
4,0.774,9228,0.0486,125.619,0.601,252493,-12.845999999999998,0.482,0.249,0.000187,0.00853,66
4,0.347,3081,0.068,110.97,0.967,291306,-4.082,0.535,0.233,0.0204,0.000886,68
